생산자,설명
메종 롱클라스Maison Lonclass,"메종 롱클라스(Maison Lonclass)는 1976년, 버나드 롱클라스(Bernard Lonclas)가 프랑스 바셰(Bassuet) 지역의 중심부에 설립한 샴페인 하우스다. Bassuet는 에페르네(Epernay)에서 동쪽으로 50마일 떨어진 샹파뉴(Champagne) 지방의 동쪽 경계 지역으로, 석회암이 풍부한 이곳은 샤도네이 재배에 완벽한 토양을 갖춘 산비탈로 둘러싸여 있다."
부아쎄 컬렉시옹Boisset Collection,
상파뉴 오트로Champagne Autreau,오트로(Autréau) 가문은 1670년부터 샹피용(Champillon)에서 대대로 포도를 재배해 오랜 세월 동안 다른 샴페인 하우스나 네고시앙들에게 포도를 공급해 왔다.
초 와인즈CHO Wines,초 와인(CHO Wines)은 오리건주 최초의 한국계 미국인 와인 메이커 데이브 조(Dave Cho)와 그의 아내 로이스 조(Lois Cho)가 의기투합해 설립한 와이너리이다. 와인 업계에 입문하기 전 뮤지션으로 활동했던 데이브는 남부 캘리포니아의 와이너리에서 공연을 하며 처음 와인에 관심을 갖기 시작했다.
폰타나비앙카Fontanabianca,
알루쉐리 페르시발Allouchery Perseval,
제롬 블랑Jerome Blin,
도멘 게린 & 필스Domaine Guerin & Fils,
도멘 드 샤또 드 메씨Domaine Du Chateau de Messy,
샴페인 샤보스트Champagne Chavost,샴페인 샤보스트(Chavost)는 마을의 고대 이름으로 이전에 생 마르탱(Saint-Martin) 교회와 펠릭스(Felix) 언덕 사이에 위치한다. 1946년 샤보 꾸르꾸르(Chavot-Courcourt) 지역의 생산자들에 의해 설립되었으며 발레 드 라 마른(Valle de la Marne) 지역에 자리하고 있다.
도멘 뒤 그로 노레Domaine du Gros Nore,
니콜리스Nicolis,"니콜리스(Nicolis) 와이너리의 안젤로 니콜리스(Angelo Nicolis)는 3대 째 가업을 이어 와인을 생산하고 있는 젊고 열정적인 와인메이커이다. 가족들이 소비하기 위한 와인을 만들어 왔던 안젤로의 할아버지 안젤로 니콜리스는 1951년 발폴리첼라 클라시코의 중심부 카리아노(Cariano)의 산 피에트로(San Pietro)에 니콜리스 와이너리를 설립하였고, 1978년 그의 와인에 대한 열정을 실현하기 위해 병에 담은 발폴리첼라와 아마로"
테누타 일 팔체토Tenuta Il Falchetto,
두글라제 와인 컴퍼니Dugladze Wine Company,"2004년에 설립된 두글라제(Dugladze Wine Company)는 조지아 최고의 알코올 생산 회사 중 하나로 부상했습니다. 이들의 전문 기술은 우수한 품질로 유명한 뛰어난 와인, 와인 브랜디, 스파클링 와인 및 차차를 만드는 데 있습니다."
구레마니 셀러Guremani Cellar,
케이티더블유 [카헤티안 트래디셔널 와인메이킹]KTW [Kakhetian Traditional Winemaking],
카살레 델로 스파르비에로Casale dello Sparviero [B2B],"The estate, pleasantly placed on the hills of Castellina in Chianti, in the Sienese area of the Chianti Classico, spans over 380 hectares, of which 90 of vineyards located at an average altitude of about 250 meters, which is considered optimal for the production of great Tuscan quality wines."
구라미쉬빌리 마라니Guramishvili's Marani,"구라미쉬빌리 마라니(Guramishvili's Marani)는 KTW(Kakhetian Traditional Winemaking)의 자회사이다. KTW는 2001년 가족 전통을 기반으로 설립된 조지아에서 가장 큰 와이너리 중에 하나로 조지아 고유 품종으로 고품질의 와인, 브랜디, 차차를 생산한다."
파토리아 라 비알라Fattoria La Vialla,"파토리아 라 비알라(Fattoria La Vialla)는 라 비알라의 농장이라는 뜻으로, 가족이 대대로 운영하는 친환경 유기농 농장입니다. 이미 200여년 전부터 농장이었던 부지를 1978년 로 프랑코 가문이 인수하였고, 철저한 관리와 보호로 새로 태어났습니다. 오늘날 La Vialla는 유기농 법 및 바이오 다이나믹 농법을 사용하여 1,600 헥타르의 땅을 경작하고 자체 와인, 엑스트라 버진 올리브오일, 페코리"
샴페인 꼴렛Champagne Collet,
오르마니Ormanni,"The Property was owned by the Ormanni Family in the 12th Century. Then the Medici, powerful family of Florence took over in the 14th, finally the last Medici's ancestor sold the property to Vincenzo Brini in the 1818. Paola Brini is the 6th generation, first woman, to run the winery. The estate lies on 350 hectares, of which 50 of vineyards and 30 of olive orchards. Certified Organic since 2015."
뜨레 세콜리Tre Secoli,
샤토 타눈다Chateau Tanunda,
휴잇슨Hewitson,
윈즈 쿠나와라 에스테이트Wynns Coonawarra Estate,"윈즈 쿠나와라 에스테이트(Wynns Coonawarra Estate)는 쿠나와라 지역에서 가장 오래된 와인회사로 1896년에 John Riddoch 이 설립했다. 1901년, Riddoch의 사망후 약 50년간 쿠나와라 와인의 명성이 점차 떨어지고 있었으나 1951년에 Melbourne 의 와인 상인인 Samuel Wynn 와 그의 아들 David Wynn 이 양조장과 포도원을 구입하고 이름을 윈즈 쿠나와라 이스테이트로 변경하면서 그 명성이 되살아나기 시작했다."
살트렘 에스테이트Saltram Estate,"살트렘 에스테이트 (Saltram Estate) 는 1839년 영국신사 William Salter가 호주 남부로 넘어와, 1844년 바로사 밸리의 중심부에 집을 짓고, 그 집을 Mamre Brook(맴레 브룩)이라고 명명함으로써 그 역사를 시작하게 된다."
돔 꾸드론Dom Caudron,
아르티가Artiga,아르티가(Artiga)는 2002년 스페인의 Vilafranca del Penedès에서 설립되었다. Mr. Martí Quer를 대표로 해서 젊고 매우 경험이 많은 와인 전문가들로 구성되어졌다.
도프 & 이리옹Dopff & Irion,"도프(Dopff)가문은 공식적으로 프랑스에서 가장 아름다운 마을로 인정받는 리퀘위르(Riquewihr)마을과 늘 연결되어 있습니다. 세계 2차대전 후 리퀘위르에서 포도 재배 산업에 권위 있는 두 인물인 르네 도프(René Dopff)와 이리옹(Irion)은 1945년 도프 앤 이리옹(Dopff & Irion)을 설립하였고, 리퀘위르"
마스트로베라르디노Mastroberardino,"마스트로베라르디노 (Mastroberardino) 의 역사는 18세기로 거슬러 올라가 다양한 가문 구성원들에 의해 이어져 왔다. 신뢰할 만한 증거로 700년 대에 시작된 혈통 ""마스트로(Mastro)"";–마스터- 라 불리는 베라르디노를 말할 수 있는데 일찍이 와인 양조의 땅, 이르피니아(Irpinia)의 심장부 아트리팔다(Atripalda)에 정착한 이 가문은 와인 문화와 떨어 질 수 없는 운명이었다."
비니 도메네크 와이너리Vinyes Domenech Winery,"비니 도메네크(Vinyes Domenech Winery)는 프리오갓의 남쪽에 위치하고 산들 사이에 위치해 있어, 생태학적이고 다양한 환경에 위치해 있습니다. 고도 200-500미터, 지중해와 10킬로미터 떨어져 있는 곳으로 산으로 둘러 쌓여 있는 독창적인 경관을 이루고 있어 해양성 기후와 산의 미세기후의 독창적인 영향을 받습니다."
스크리마글리오Scrimaglio,
까나 뒤센Canard-Duchene,
홀마크 채널 와인Hallmark Channel Wines,
아르노 마르겐Arnaud Margaine,
위레 프레르Hure Freres,
페우디 비잔티니Feudi Bizantini,"페우디 비잔티니(Feudi Bizantini)는 는 와인 애호가 및 전문가들에 의해 설립된 젊은 와이너리다. 아부르쪼 지역의 와인메이킹 연구와 관심으로 지금의 우수한 와인을 만들 수 있었다. 와이너리는 비잔티움 제국의 역사적인 마을 크레키오에 위치해있다. 포도밭은 바다가까이에 위치해있고 산에서부터 지속적으로 바람이 불어와 지역의 특성을 반영하는 바디감이 풍부한 와인을 생산해낸다. 또한 그란사소 산맥에 가깝고, 고도가"
마르따스 와인 앤 스피리츠Martha's Wines & Spirits,"마르따스 와인 앤 스피리츠(Martha's Wines & Spirits)는 지역에 대한 깊은 지식을 바탕으로 그 다음 세대는 우아하고 풍부한 와인을 생산하는 여정을 시작했습니다. 거의 2,000년에 걸쳐 독특한 와인 재배의 근원지가 되어온 도우로 계곡의 편암 경사면에서 뛰어난 와인이 만들어졌습니다. Martha's는 세심한 케어가 필요한 고대의 복잡한 방법을 이용해 와인을 만듭니다."
칸티나 델 타부르노Cantina del Taburno,
클로 드 롬Clos de Lom,
르 쁘띠 꼬쇼네Le Petit Cochonnet,"르 쁘띠 꼬쇼네(Le Petit Cochonnet)는 친구들과 함께 즐기기 위한 와인을 추구합니다. 과실향에 집중하는 양조 과정을 통하여, 포도 품종 특유의 캐릭터를 풍부하게 표현하였습니다. 또한 지속가능한 발전을 위해 친환경 농법을 이용하여 포도를 재배하며, 환경 보호에 앞장서고 있습니다."
일 로꼴로 디 몬티첼리Il Roccolo di Monticelli,
고델리아Godelia,
조셉 마삭스Josep Masach,
몬타리발디Montaribaldi,
이탈리안 플라스틱Italian Plastic,
조 피통Jo Pithon,
마시Masi,"마시(Masi)는 이태리 발폴리첼라 베네시안 지역에 뿌리를 둔 와이너리다. 1772년 보스카이니(Boscaini) 가문에 의해 설립되어 200년이 넘는 역사를 지녔으며, 특히 아마로네 생산자 중 최고의 자리를 굳건히 지키고 있다. 그들이 뿌리를 내리고 있는 지역, 그리고 베네시안 와인의 가치를 높이기 위해 설립 초창기부터 현재 와이너리를 운영하는 7대손에 이르기까지 끊임없는 혁신을 이룩하고 있다."
콘타리니Contarini,
수드 드 프랑스Sud de France,
니꼴라 포텔Maison Nicolas Potel,메종 니꼴라 뽀뗄(Maison Nicolas Potel) 은 1964년 니꼴라의 아버지 제라드 뽀뗄(Gerard Potel)이 경영한 볼네(Volnay)의 도멘 드라 뿌세 도르(Domaine de la Pousse d';Or)의 세일 후인 1997년에 시작하였다. 충분한 리서치를 시작하고 연구하여 포도를 구입해 고품격의 뀌베(cuvee)를 얻는 과정으로 전이 되었다.
에이오 & 컴퍼니 와이너리EIEIO & Company winery,
소렐레 팔라찌Sorelle Palazzi,"솔레르 파라찌(Sorelle Palazzi)는 고대 에트루리아 시대부터 와인을 생산했던 지역인 토스카나 해안과 가까운 아 름다운 구릉지대인 테리치올라(Tericciola) 지역(피사와 볼테라 사이)에 1973년 설립되었다. 지역 의 전통과 개성을 중시하며 와인을 생산하고 있으며, Chianti DOCG, Vin Santo DOC, IGT Toscana 등의 와인을 양조하고 있다. 전체 면적은 24 헥타르이고 이중 11 헥타르에서 포도를 재 배하고 나머지 9 헥타르에서는"
도멘 호프만 자이에Domaine Hoffmann Jayer,"도멘 호프만 자이에(Domaine Hoffmann Jayer)는 1950년대 본 로마네(Vosne Romanee)와 마니 레 빌레(Magny les Viller)의 두 가문의 결혼으로 자이에 질(Jayer-Gilles)이라는 이름으로 1950년대에 설립되었다. 이후 1991년 질 자이에가 와이너리를 이어받아 운영하였는데, 그는 본인만의 독특한 와인 메이킹을 추구하여 부르고뉴 최고의 와인메이커 중 한명으로 꼽힌다."
샤토 벨뷔Chateau Belvue,
샤토 오 릴루와Chateau Haut-Liloie,
레 콩트 드 메르시Le Comte de Mercy,
인스파이어드 컴퍼니Inspired Company,
아달리아 비니Adalia Vini,"아달리아 비니(Adalia Vini)는 날개에 두 개의 검은 반점이 있는 작은 무당벌레인 Adalia Bipunctata 에서 따왔습니다. 그녀는 우리의 친구이며 진딧물의 강력한 천적입니다. 햇볕이 잘 들고 환기가 잘 되는 Val di Mezzane 모퉁이에서 우리는 Valpolicella의 작은 보석을 발견했습니다. 새로운 개념을 적용시키고자 하는 5 헥타르의 작은 포도밭에서 와이너리는 젊지만 정통하고, 혁신적이지만 자연을"
아그리멘트 이탈리아Agriment Italia,"Agriment italia offers itself as Export Manager for wineries from all across Italy, that want to start an internationalization process, or to grow their markets, by giving the chance to get in touch with importers in order to build strong and long-lasting relationships."
아지엔다 아그리콜라 카 라 비욘다Azienda Agricola Ca' La Bionda,
알마Alma,"알마(Alma)는 와인부터 초콜렛, 리큐어, 각종 식료품까지 이탈리아의 모든 것을 유통하는 종합 유통 회사이다."
르 메니에르Le Mesnil,
우드랜즈Woodlands,
칸티네 디 베로나Cantine di Verona,"Cantine di Verona was born from the merger of 3 historical wineries located in Verona and on the Lake Garda (Veneto Region) Cantina Valpantena, Cantina Colli Morenici and Cantina di Custoza. Thanks to these mergers Cantine di Verona is now one of the biggest wine Companies in the north of Italy."
라 까노바La CaNova [La Ca'Nova],"라 까노바(La Ca'Nova)는 피에트로와 줄리오 로카에 의해 시작됐다. 아주 오랜 옛날부터 와인을 양조하던 와인 가문으로, 1975년에 직접 자신의 와인을 병입하기 시작하면서 큰 명성을 얻게 되었다. 특히 가격대비 놀라운 품질로 유명하며 일조량이 풍부한 뛰어난 밭에서 따스한 느낌의 고전적인 와인을 양조한다."
칸티네 볼피 SRLCantine Volpi SRL,"For more than 100 years, one generation after another, Cantine Volpi has risen to the stature of a leader in its territory where its high-quality wines have become an authentic expression of the Colli Tortonesi area, in South-East of Piemonte. Carlo, his wife Laura, and their son Marco, who represents the fifth generation of the family, are now leading the company, combining their pioneering spiri"
콘소르지오 델 비노 노빌레 디 몬테풀치아노Consorzio del Vino Nobile di Montepulciano,The Consortium was founded in 1965 with the aim of promoting and protecting the Vino Nobile di Montepulciano in Italy and in the rest of the world. The wine producers that are currently members of the Consortium represent 90% of the registered vineyards producing Vino Nobile di Montepulciano and nowadays the total bottling wineries associated are 78.
