생산자,설명
잉크 그레이드Ink Grade,잉크 그레이드(Ink Grade)는 2018년 하이츠 셀라를 인수한 디마인 이스테이트(Demeine Estates)가 2020년 하이츠 셀라 소유의 빈야드 '잉크 그레이드(Ink Grade)'를 바탕으로 와인메이커 맷 테일러(Matt Taylor)를 통해 독립 프로젝트로서 시작한 와이너리다.
아르노 바이오Arnaud Baillot,"Domaine Arnaud Baillot(도멘 아르노 바이요)는 프랑스 부르고뉴 지역의 꼬뜨도르(Côte d'Or) 중심부에 위치한 본(Beaune)에 있는 와이너리이다. 와인 메이커 아르노 바이요는 2014년부터 포도 재배에 관여해 왔으며, 도멘 아르노 바이요 설립은 그에게 중요한 이정표였고, 2019년에 완성되었다."
도멘 드 브리앙트Domaine de Briante,"도멘 드 브리앙트(Domaine de Briante)는 2011년, 와인메이커이자 오너인 로렌 포핀 Lauren Faupin이 브루이 산 Mont Brouilly의 산자락에 위치한 12 헥타르의 포도밭과 18세기에 세워진 작은 성 Château de Briante을 구입하며 시작되었다."
콤트 라퐁Comtes Lafon,"콤트 라퐁(Comtes Lafon)은 1865년 뫼르소(Meursault)에 정착해 여러 포도밭을 사들이며 가족 경영으로 전통 도멘으로 1982년 도멘을 이어받은 라퐁 가문의 4대손, 도미니크 라퐁(Dominique Lafon)으로 이어졌다."
베라몬테Veramonte,
썬타나 와이너리Suntana Winery,썬타나 와인을 생산하는 Terraustral 社는 1910년 칠레의 마울레 밸리에 설립된 포도 농장으로 양조용 포도를 와인 생산자에게 판매하면서 와인 비즈니스를 시작했다.
보데가 라우스Bodega Laus,"보데가 라우스(Bodega Laus)는 2002년 설립된 와이너리로 물과 포도밭, 꽃, 태양과 공기로 둘러싸인 소몬타노 안의 섬과 같은 와이너리로 라틴어에서 유래된 LAUS는 '찬양, 축하, 배려'를 의미합니다."
끌로 마누Clos Manou,끌로 마누(Clos Manou)는 보르도의 새로운 스타일을 표현합니다. 유기농법으로 세심하게 잘 만든 와인으로 놀라운 잠재력을 선보입니다.
도멘 필립 나데프Domaine Philippe Naddef,"도멘 필립 나데프 (Domaine Philippe Naddef)는 총 6 헥타의 포도밭 면적에 샤르도네와 피노누아를 생산하고 총 총 33개의 소 지역으로 나누어 진다. 포도나무의 연령에 따라 Guyot 또는 Cord of Royat 방식을 사용하며 제초제나 인공적 합섬 비료는 사용하지 않는다. 포도의 수확시, 잎 제거 등 모든 와인 생산 공정은 사람의 손으로 직접 수행 한다."
헤지스 패밀리 에스테이트Hedges Family Estate,헤지스(Hedges) 와이너리는 오너인 Tom과 그의 와이프 Anne이 꿈을 담아 레드마운틴에 설립한 와이너리이다. 레드 마운틴은 워싱턴이 자랑하는 5개의 아펠라시옹 중에서 가장 최근에 세워진 지역으로 현재 12개가 조금 넘는 와이너리들이 이곳에서 좋은 와인을 생산하고 있다. 특히 이 지역에서는 프랑스 보르도의 전통적인 품종인 까베르네쇼비뇽과 멜롯 품종이 성공적으로 생산되고 있다.
에잇 엣 더 게이트 와인즈Eight at The Gate Wines,"에잇 엣 더 게이트 와인즈(Eight at The Gate Wines)는 호주 남동부에 위치한 와이너리로, 특히 쿠나와라 지역에서 생산되는 고품질의 와인으로 유명하다."
오스트레일리안 빈트너스Australian Vintners,오스트리안 빈트너스(Australian Vintners )는 호주 내 손꼽히는 대규모 와인 생산자로 남호주 리버랜드에 총 420에이커의 대규모 포도밭을 운영하고 있다.
샤토 퀸투스Chateau Quintus,"샤토 퀸투스(Chateau Quintus)는 프랑스 보르도 지역의 생-떼밀리옹에 위치한 와이너리로, 보르도 지역에서 고급 와인을 생산하는 데 있어 떠오르는 별 중 하나이다"
미쉘라 생 젬Michelas Saint-Jemms,미쉘라 생 젬(Michelas Saint-Jemms)은 프랑스의 유명한 와인 생산 지역인 론 밸리에 위치한 와이너리이다. 이 와이너리는 특히 품질 높은 레드 와인을 생산하기로 유명하다
보데가스 란Bodegas Lan,
피타프레타 와이너리Herdade Fitapreta Vinhos,피타프레타 와이너리(Herdade Fitapreta Vinhos)는 포르투갈 남부 알렌테주 지역 중부에 위치한 도시 Évora 북부에 위치하고 있습니다.
칸티네 보나끼Cantine Bonacchi,"칸티네 보나끼(Cantine Bonacchi)는 이탈리아 토스카나 지역 몬탈바노의 중심부에 위치해있으며, 3대에 걸쳐 최고의 토스카나 와인을 생산, 양조, 병입 및 마케팅하고 있는 와이너리이다."
레 끌린 듀 보디치Les Collines Du Bourdic,
도멘 미쉘 아씰랑Domaine Michel Arcelain,
상 프리뇽Saint Preignan,Saint Preignan(상 프리뇽) 은 1908년에 Louis Calas가 프랑스Pouzolles에 3헥타르의 포도밭을 구입하면서 시작된 5대에 걸친 가족의 역사를 지닌 와이너리이다. 시간이 흘러 전쟁과 같은 어려움을 겪었음에도 불구하고 와이너리는 성장하여 현재는 Philippe 과 Pierre가 100헥타르의 포토밭을 관리하고 있다.
오또벤띠Ottoventi,
보데가스 나바하스Bodegas Navajas,"Bodegas Navajas (보데가스 나바하스) 는 스페인 리오하 지역에 위치한 와이너리로, 고품질의 와인을 생산하기로 유명하다. 리오하는 세계적으로 인정받는 와인 생산 지역 중 하나로, 이 지역의 와인은 그 특유의 풍미와 품질로 많은 와인 애호가들에게 사랑받고 있다."
앤션트 픽스Ancient Peaks,앤션트 픽스(Ancient Peaks) 는 캘리포니아 중부 해안 지역의 파소 로블레스 AVA 에 위치한 가족 소유 와이너리이다.
린제이 와인 에스테이트Lindsay Wine Estate,"린제이 와인 에스테이트 (Lindsay Wine Estate) 는 호주 바로사 밸리의 중심에 위치한 와이너리로, 탐험과 열정의 정신을 기념하며 지역을 대표하는 와인을 생산한다. 이 와이너리는 스코틀랜드 이민자들에 의해 1844년에 설립되었으며, 약 40헥타르에 이르는 포도밭을 보유하고 있다."
발리 와인Valli Wine,발리 와인(Valli Wine)은 뉴질랜드 피노 누아의 대명사격인 와인메이커 그랜트 테일러(Grant Taylor)에 의해 1998년 설립되었다. 뉴질랜드 남섬 센트럴 오타고 지역에 위치한 발리는 이탈리아에서 와인 양조를 하다 뉴질랜드로 이주한 테일러의 증조부 Giuseppe Valli의 성을 따서 이름 지어졌다.
피에르 샤뱅Pierre Chavin,피에르 샤뱅(Pierre Chavin)은 2010년 이래로 'NOLO (NO or LOW alcohol) 트렌드의 혁신적인 리더'로 국제적인 입지를 다지고 있는 신진 와이너리 이다.
알레한드로 불가로니 이스테이트Alejandro Bulgheroni Estate,
카스텔로 디 아마로사Castello di Amorosa,카스텔로 디 아마로사(Castello di Amorosa)는 미국 캘리포니아 주의 나파 밸리에 위치한 유명한 와이너리이다.
겐조 이스테이트Kenzo Estate,겐조 이스테이트(Kenzo Estate)는 미국 캘리포니아주의 나파 밸리에 위치하고 있는 와이너리이다.
미쉘 롤랑 컬렉션Michel Rolland Collection,"미쉘 롤랑 컬렉션(Michel Rolland Collection)은 세계적인 와인 양조자이자 컨설턴트인 미쉘롤랑의 와인들이다. 영국의 유명한 와인평론가 잰시스 로빈슨(JANCIS ROBINSON)이 "";OFORD COMPANION TO WINE"";에서 언급했듯이 미쉘롤랑은 ;세상에서 가장 유명한 양조자이며, 현대 와인양조 트랜드인 레드와인의 부드러움, 진한색상, 적당한 포도숙성 등을 고집하는 선두주자라고 언급한 부분에 대해서는 누구도 이견이 없을 것이다."
이.피 와인E.P Wine,
렌우드Renwood,렌우드(Renwood)는 캘리포니아 아마도르 카운티의 시에라 푸스힐즈(Sierra Foothills) 지역에 위치하고있는 1993년에 설립된 와이너리이다.
로얄 프린스Royal Prince,"로얄 프린스(Royal Prince)는 2016년에 설립된 나파 밸리 기반의 부티크 와인 회사로, David Green이 창립했다."
더 디베이트The Debate,"더 디베이트(The Debate)는 2010년에 설립되어 캘리포니아 나파 밸리에 위치하고 있으며, 특히 싱글 빈야드 카베르네 소비뇽과 카베르네 프랑 와인을 생산한다."
샤토 캉그루이Chateau Cangruey,"샤토 캉그루이(Château Cangruey)는 1990년에 설립된 가족 경영 와이너리로, 프랑스 보르도 지역의 메독 북부에 위치한 께이라크(Queyrac) 마을에 자리하고 있다. 이곳은 대서양과 지롱드 강 어귀에서 각각 15km 떨어진 지점에 위치하며, 16헥타르 규모의 포도밭을 운영하고 있다."
샤토 오-노브Chateau Haut-Nauve,
시니 레 로즈Chigny Les Roses,
두르동 비에야르Dourdon Vieillard,"두르동 비에야르(Dourdon Vieillard)는 프랑스 샴페인 지방의 Reuil 마을에 위치한 와이너리로, 1975년에 설립되었다."
비노블스 버나드 리그랫 앤 필Vignobles Bernard Reglat & Fils,비노블스 버나드 리그랫 앤 필(Vignobles Bernard Reglat & Fils)은 프랑스 보르도 지역의 Monprimblanc 에 위치한 유명 와이너리이다.
에스탐파Estampa,"에스탐파(Estampa)는 2001년도 오너, 미구엘 곤잘레스(Miguel Gonzalez)가 설립되었다. 에스탐파는 조부가 설립한 제분공장의 이름 ＂La Estampa Mill＂이 어원이다."
지오반니 로쏘 디 다비데 로쏘Giovanni Rosso Di Davide Rosso,
레 라냐이에Le Ragnaie,레 라냐이에(Le Ragnaie) 와이너리는 이탈리아 몬탈치노 남부에서 귀도 마르티니가 '무시코'라는 이름의 와이너리를 설립했다가 2002년에 리카르도 캄피노티에게 팔게 됩니다. 이후 와이너리 이름은 레 라냐이에로 바뀌고 리카르도는 몬탈치노의 다양한 지역에 많은 부지를 사면서 와이너리를 확장해 나갑니다.
알렉상드르 보네Alexandre Bonnet,알렉상드르 보네(Alexandre Bonnet)는 샹파뉴 꼬뜨 데 바르(Cotes des Bar)에서 고급 샴페인과 스틸 와인을 생산하는 생산자이다.
오멘 와인Omen Wine,오멘 와인(Omen wines)은 오멘(Omen) 라인의 창시자인 아틀라스 빈야드 매니지먼트(Atlas Vineyard Management)가 관리하는 포도밭 중 한 곳에 위치한 버려진 수도원의 이름을 따서 명명 되었습니다.
트루 그릿True Grit,트루 그릿(True Grit)은 미국 캘리포니아 멘도시노 카운티에 위치한 Parducci Wine Cellars의 프리미엄 와인 라인이다. 1932년에 설립되어 캘리포니아에서 가장 오래된 가족 소유의 와이너리 중 하나로 알려져 있다.
플라마 도르Flama d'Or,"플라마 도르(Flama d'Or)의 까바는 Comtats de Barcelona(까바의 95% 가 생산되는 스페인 동북부 카탈루냐 지방) 라고 하는 지역에 위치하고 있으며, 낮은 산 사이에 다양한 조망을 자랑하는 아름다운 지대입니다. 이 지역의 포도 재배는 약 2000년 전으로 거슬러 올라가는 긴 역사를 가지고 있습니다."
크림슨 몬스터Crimson Monster,"크림슨 몬스터(Crimson Monster)는 Fourth Wave Wine 이라는 회사에서 운영하고있는 브랜드로, 맥라렌 베일과 쿠나와라 지역에서 생산한다."
빈센테 간디아Vincente Gandia,빈센테 간디아(Vincente Gandia)는 발렌시아 지방에서 4대에 걸친 와인 전통의 계승자입니다. 1885년부터 생명공학을 포도에 접목하면서 특히 훌륭한 와인의 생산에 신경을 쓰고 있습니다. 현재 스페인내 9개 주요지역에서 와인을 생산하고 있습니다.
파스칼 부샤드Pascal Bouchard,"파스칼 부샤드(Pascal Bouchard)의 시작은 1950년대로 거슬러 올라갑니다. 이미 지역에서 유명한 포도 재배자였던 앙드레 트렘블레(Andre Tremblay)가 샤블리 지역 내 뛰어난 포도원들을 매입하여 다양한 테루아의 빈야드를 확보하였고, 1979년, 그의 딸인 조엘(Joelle)과 그녀의 남편인 파스칼 부샤드(Pascal Bouchard)가 와이너리를 설립하게 됩니다."
아키투 와이너리Akitu Winery,"아키투 와이너리(Akitu Winery) 2001년에 설립된 와이너리로, 뉴질랜드 최고의 피노 누아 생산지 '센트럴 오타고 (Central Otago)'에서많은 관심을 받고 있는 와이너리이다."
아이리스Eyeris,"아이리스(Eyeris)는 이탈리아인 가족에 의해 2010년 설립된, 싱글 빈야드 카베르네 쇼비뇽을 전문적으로 생산하는 나파밸리의 가족경영 와이너리이다. 현재 안젤로 페라(Angelo Pera)가 딸 올리비아(Olivia)와 함께 와이너리를 운영하고 있으며 이들은 마운틴 뷰 와인(Mountain View Wines)과 사파이어 와인(Sapphire Wines)도 소유하고 있다."
